Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-24,122746.68,123673.07,119967.51,121820.29,381486,0.0,0
2010-02-25,122283.47,122283.47,118577.91,119041.11,320453,0.0,0
2010-02-26,119041.11,120430.69,118114.72,119041.11,218629,0.0,0
2010-03-02,119967.52,120893.91,119041.13,119967.52,253180,0.0,0
2010-03-03,119967.51,121820.29,119504.31,121357.09,214080,0.0,0
2010-03-04,121357.09,124136.26,121357.09,121357.09,284777,0.0,0
2010-03-05,122283.48,124136.26,121820.28,124136.26,275355,0.0,0
2010-03-08,125525.85,125989.05,124599.46,125525.85,292603,0.0,0
2010-03-09,125525.85,127378.63,124136.27,125525.85,305933,0.0,0
2010-03-10,125525.82,125989.01,124136.24,125062.62,189318,0.0,0
2010-03-11,125525.84,125989.04,122283.48,124136.26,253315,0.0,0
2010-03-12,123209.87,124136.26,121357.09,123673.06,229431,0.0,0
2010-03-15,122746.67,123673.06,120430.7,120893.89,238163,0.0,0
2010-03-16,120893.9,122283.48,119967.51,121357.09,315236,0.0,0
2010-03-17,122746.68,127841.82,122746.68,127378.62,851711,0.0,0
2010-03-18,127841.81,131084.18,126452.23,129694.59,759168,0.0,0
2010-03-19,130621.0,131084.2,128768.22,130621.0,352568,0.0,0
2010-03-22,129231.39,129694.59,127841.81,128768.2,267120,0.0,0
2010-03-23,130157.79,132010.57,129694.6,131547.38,387927,0.0,0
2010-03-24,132936.95,133863.34,130620.98,132936.95,451837,0.0,0
2010-03-25,133863.34,135716.12,132936.95,134789.73,501035,0.0,0
2010-03-26,135252.94,136179.33,133400.16,135252.94,358236,0.0,0
2010-03-29,132473.78,133863.37,130621.0,133400.17,427230,0.0,0
2010-03-30,133400.16,133863.35,131084.18,132473.77,269058,0.0,0
2010-03-31,132473.76,134789.74,131084.18,131547.38,348113,0.0,0
2010-04-01,132010.58,139421.7,131547.39,139421.7,1031492,0.0,0
2010-04-02,140348.08,143590.44,139884.88,142200.86,879604,0.0,0
2010-04-05,145443.23,145906.42,141274.47,144980.03,672831,0.0,0
2010-04-06,144516.83,145906.41,140348.07,140811.27,760729,0.0,0
